index,meta_idx,batch_idx,action,type,query,url,response_1,response_2,response_3,response_4,response_5,mode,agreement
180,95636,2359,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6292.mp4,no,yes,no,yes,no,no,0.6
181,95637,2359,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6299.mp4,no,yes,no,yes,no,no,0.6
182,95638,2359,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6310.mp4,no,yes,no,yes,no,no,0.6
183,95639,2359,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6320.mp4,unsure,yes,no,yes,yes,yes,0.6
184,95640,2359,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6337.mp4,unsure,no,no,yes,no,no,0.6
185,95641,2359,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6345.mp4,unsure,no,yes,yes,yes,yes,0.6
186,95642,2359,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6349.mp4,no,yes,no,yes,no,no,0.6
187,95643,2359,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6354.mp4,no,yes,no,yes,yes,yes,0.6
188,95644,2359,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6357.mp4,unsure,yes,yes,yes,no,yes,0.6
189,95645,2359,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6362.mp4,unsure,yes,no,yes,no,yes,0.4
190,95606,2356,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6185.mp4,yes,no,no,yes,no,no,0.6
191,95607,2356,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6195.mp4,no,no,no,no,no,no,1.0
192,95608,2356,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6196.mp4,no,no,no,no,no,no,1.0
193,95609,2356,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6197.mp4,no,no,no,no,no,no,1.0
194,95610,2356,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6199.mp4,yes,no,no,no,no,no,0.8
195,95611,2356,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6204.mp4,yes,yes,yes,yes,no,yes,0.8
196,95612,2356,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6205.mp4,yes,no,no,no,no,no,0.8
197,95613,2356,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6208.mp4,no,no,yes,no,no,no,0.8
198,95614,2356,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6209.mp4,no,no,no,yes,no,no,0.8
199,95615,2356,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6212.mp4,yes,no,no,no,no,no,0.8
200,95596,2355,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6111.mp4,no,yes,no,no,no,no,0.8
201,95597,2355,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6113.mp4,unsure,no,no,no,no,no,0.8
202,95598,2355,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6114.mp4,yes,no,yes,no,no,no,0.6
203,95599,2355,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6129.mp4,unsure,no,no,no,no,no,0.8
204,95600,2355,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6130.mp4,yes,yes,no,no,no,no,0.6
205,95601,2355,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6137.mp4,no,yes,no,no,no,no,0.8
206,95602,2355,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6157.mp4,no,yes,no,no,no,no,0.8
207,95603,2355,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6158.mp4,no,no,yes,yes,no,no,0.6
208,95604,2355,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6174.mp4,unsure,no,yes,no,no,no,0.6
209,95605,2355,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6179.mp4,yes,yes,no,yes,yes,yes,0.8
210,112771,2391,tumble,test,Does the object tumble?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5882.mp4,no,yes,no,no,yes,no,0.6
211,112772,2391,tumble,test,Does the object tumble?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5883.mp4,no,yes,no,no,yes,no,0.6
212,112773,2391,tumble,test,Does the object tumble?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5884.mp4,no,yes,no,no,no,no,0.8
213,112774,2391,tumble,test,Does the object tumble?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5885.mp4,no,yes,no,no,yes,no,0.6
214,112775,2391,tumble,test,Does the object tumble?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5886.mp4,no,no,no,no,yes,no,0.8
215,112776,2391,tumble,test,Does the object tumble?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5887.mp4,no,no,no,no,yes,no,0.8
216,112777,2391,tumble,test,Does the object tumble?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5888.mp4,yes,yes,no,no,no,no,0.6
217,112778,2391,tumble,test,Does the object tumble?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5889.mp4,no,yes,no,no,no,no,0.8
218,112779,2391,tumble,test,Does the object tumble?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5890.mp4,no,yes,no,no,no,no,0.8
219,112780,2391,tumble,test,Does the object tumble?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5891.mp4,yes,yes,no,no,no,no,0.6
220,95616,2357,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6213.mp4,yes,no,yes,yes,yes,yes,0.8
221,95617,2357,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6214.mp4,no,no,no,no,no,no,1.0
222,95618,2357,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6217.mp4,no,no,no,no,no,no,1.0
223,95619,2357,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6220.mp4,no,no,yes,yes,no,no,0.6
224,95620,2357,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6222.mp4,yes,unsure,yes,no,no,yes,0.4
225,95621,2357,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6223.mp4,yes,no,yes,yes,no,yes,0.6
226,95622,2357,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6228.mp4,yes,no,yes,yes,no,yes,0.6
227,95623,2357,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6241.mp4,no,yes,no,no,yes,no,0.6
228,95624,2357,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6242.mp4,no,no,no,no,no,no,1.0
229,95625,2357,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6251.mp4,yes,no,yes,no,no,no,0.6
230,95566,2352,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5972.mp4,yes,yes,no,yes,yes,yes,0.8
231,95567,2352,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5974.mp4,no,no,no,yes,no,no,0.8
232,95568,2352,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5978.mp4,no,no,no,no,no,no,1.0
233,95569,2352,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5982.mp4,no,no,no,no,no,no,1.0
234,95570,2352,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5988.mp4,yes,no,no,no,no,no,0.8
235,95571,2352,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5999.mp4,yes,yes,no,no,no,no,0.6
236,95572,2352,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6001.mp4,yes,no,unsure,no,no,no,0.6
237,95573,2352,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6004.mp4,no,no,no,no,no,no,1.0
238,95574,2352,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6007.mp4,no,no,unsure,no,no,no,0.8
239,95575,2352,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6008.mp4,yes,no,no,no,no,no,0.8
240,102049,2379,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5971.mp4,yes,no,yes,no,no,no,0.6
241,102050,2379,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5972.mp4,yes,no,no,no,no,no,0.8
242,102051,2379,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5973.mp4,yes,yes,yes,no,yes,yes,0.8
243,102052,2379,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5974.mp4,yes,no,no,no,no,no,0.8
244,102053,2379,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5975.mp4,no,yes,yes,no,yes,yes,0.6
245,102054,2379,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5976.mp4,no,no,yes,yes,no,no,0.6
246,102055,2379,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5978.mp4,yes,no,no,yes,no,no,0.6
247,102056,2379,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5979.mp4,yes,no,no,no,no,no,0.8
248,102057,2379,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5981.mp4,yes,no,yes,no,no,no,0.6
249,102058,2379,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5982.mp4,yes,no,unsure,no,no,no,0.6
250,95556,2351,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5932.mp4,yes,no,yes,no,no,no,0.6
251,95557,2351,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5935.mp4,no,yes,no,yes,no,no,0.6
252,95558,2351,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5937.mp4,unsure,yes,no,yes,no,yes,0.4
253,95559,2351,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5947.mp4,yes,no,no,yes,no,no,0.6
254,95560,2351,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5956.mp4,no,no,yes,unsure,yes,yes,0.4
255,95561,2351,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5960.mp4,unsure,no,yes,no,yes,yes,0.4
256,95562,2351,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5961.mp4,yes,yes,yes,no,no,yes,0.6
257,95563,2351,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5962.mp4,no,no,no,no,no,no,1.0
258,95564,2351,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5963.mp4,unsure,yes,no,no,yes,yes,0.4
259,95565,2351,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5971.mp4,yes,yes,yes,no,yes,yes,0.8
260,95586,2354,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6052.mp4,yes,no,yes,no,yes,yes,0.6
261,95587,2354,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6053.mp4,yes,no,no,no,yes,no,0.6
262,95588,2354,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6058.mp4,no,no,no,yes,yes,no,0.6
263,95589,2354,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6061.mp4,unsure,yes,no,yes,no,yes,0.4
264,95590,2354,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6079.mp4,unsure,yes,yes,no,no,yes,0.4
265,95591,2354,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6086.mp4,unsure,no,yes,no,yes,yes,0.4
266,95592,2354,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6088.mp4,no,no,yes,no,yes,no,0.6
267,95593,2354,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6095.mp4,no,no,no,no,yes,no,0.8
268,95594,2354,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6097.mp4,no,no,no,no,yes,no,0.8
269,95595,2354,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6105.mp4,no,yes,yes,yes,yes,yes,0.8
270,95576,2353,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6013.mp4,yes,yes,no,yes,no,yes,0.6
271,95577,2353,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6014.mp4,no,no,no,no,no,no,1.0
272,95578,2353,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6024.mp4,no,yes,no,yes,yes,yes,0.6
273,95579,2353,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6035.mp4,no,no,no,yes,yes,no,0.6
274,95580,2353,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6036.mp4,yes,yes,no,no,no,no,0.6
275,95581,2353,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6037.mp4,yes,no,unsure,no,no,no,0.6
276,95582,2353,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6039.mp4,yes,no,no,no,no,no,0.8
277,95583,2353,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6042.mp4,no,no,no,no,no,no,1.0
278,95584,2353,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6049.mp4,no,no,no,no,no,no,1.0
279,95585,2353,toss,test,Does the object get tossed?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/6050.mp4,yes,yes,no,yes,yes,yes,0.8
280,102039,2378,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5960.mp4,yes,yes,no,no,no,no,0.6
281,102040,2378,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5961.mp4,no,no,no,no,yes,no,0.8
282,102041,2378,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5962.mp4,no,no,no,no,no,no,1.0
283,102042,2378,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5963.mp4,yes,no,no,yes,no,no,0.6
284,102043,2378,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5964.mp4,no,yes,no,yes,no,no,0.6
285,102044,2378,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5965.mp4,no,yes,no,no,no,no,0.8
286,102045,2378,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5967.mp4,no,yes,no,no,yes,no,0.6
287,102046,2378,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5968.mp4,no,no,no,no,no,no,1.0
288,102047,2378,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5969.mp4,no,no,no,yes,yes,no,0.6
289,102048,2378,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5970.mp4,no,yes,no,yes,yes,yes,0.6
290,102019,2376,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5939.mp4,yes,no,no,yes,no,no,0.6
291,102020,2376,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5940.mp4,yes,no,no,no,no,no,0.8
292,102021,2376,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5941.mp4,yes,no,no,yes,no,no,0.6
293,102022,2376,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5942.mp4,yes,yes,yes,no,no,yes,0.6
294,102023,2376,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5943.mp4,no,yes,yes,no,no,no,0.6
295,102024,2376,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5944.mp4,no,yes,yes,yes,no,yes,0.6
296,102025,2376,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5945.mp4,yes,no,no,no,no,no,0.8
297,102026,2376,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5946.mp4,yes,no,no,yes,no,no,0.6
298,102027,2376,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5947.mp4,yes,yes,yes,no,no,yes,0.6
299,102028,2376,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5948.mp4,yes,no,no,no,no,no,0.8
300,102029,2377,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5949.mp4,yes,no,no,no,yes,no,0.6
301,102030,2377,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5950.mp4,no,no,no,unsure,yes,no,0.6
302,102031,2377,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5952.mp4,no,no,no,yes,yes,no,0.6
303,102032,2377,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5953.mp4,no,no,no,unsure,yes,no,0.6
304,102033,2377,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5954.mp4,yes,no,no,no,yes,no,0.6
305,102034,2377,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5955.mp4,yes,no,no,yes,yes,yes,0.6
306,102035,2377,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5956.mp4,yes,no,no,unsure,yes,yes,0.4
307,102036,2377,topple,test,Does the object topple?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5957.mp4,no,no,no,no,yes,no,0.8
